run_id,random_id,experiment,participant,date_run,researcher,location,withdrawn,withdrawn_reason,all_data_saved,permalink_media,notes,coder_id,data,first_name,name
3602,h3n42jc7sr0e,16,0,2020-12-10T13:05:26.255Z,1,0,,,,,,,"[{""rt"":3916.6950000217184,""url"":""consent_form.html"",""trial_type"":""external-html"",""trial_index"":0,""time_elapsed"":3986,""internal_node_id"":""0.0-0.0""},{""view_history"":""[{\""page_index\"":0,\""viewing_time\"":2265.8250000094995},{\""page_index\"":1,\""viewing_time\"":1393.195000011474}]"",""rt"":3659.6150000113994,""trial_type"":""instructions"",""trial_index"":1,""time_elapsed"":7649,""internal_node_id"":""0.0-1.0""},{""rt"":976.7749999882653,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/gender.png\"" width=\""600\""></img><br><p>Ovo su moje stvari.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":2,""time_elapsed"":8628,""internal_node_id"":""0.0-2.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je sok.</p><p>Čije je ovo?</p><p>Sok je %moj%.</p>"",""image"":""juice"",""correct_answer"":""moj"",""trial_type"":""cloze"",""trial_index"":3,""time_elapsed"":9542,""internal_node_id"":""0.0-2.0-1.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je drvo.</p><p>Čije je ovo?</p><p>Drvo je %moje%.</p>"",""image"":""tree"",""correct_answer"":""moje"",""trial_type"":""cloze"",""trial_index"":4,""time_elapsed"":10162,""internal_node_id"":""0.0-2.0-1.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je jaje.</p><p>Čije je ovo?</p><p>Jaje je %moje%.</p>"",""image"":""egg"",""correct_answer"":""moje"",""trial_type"":""cloze"",""trial_index"":5,""time_elapsed"":10684,""internal_node_id"":""0.0-2.0-1.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je kuća.</p><p>Čije je ovo?</p><p>Kuća je %moja%.</p>"",""image"":""house"",""correct_answer"":""moja"",""trial_type"":""cloze"",""trial_index"":6,""time_elapsed"":11185,""internal_node_id"":""0.0-2.0-1.0-0.3""},{""answers"":[""""],""sentence"":""<p>Ovo je sigo.</p><p>Čije je ovo?</p><p>Sigo je %none%.</p>"",""image"":""object_3"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":7,""time_elapsed"":11627,""internal_node_id"":""0.0-2.0-2.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je kiža.</p><p>Čije je ovo?</p><p>Kiža je %none%.</p>"",""image"":""object_2"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":8,""time_elapsed"":12036,""internal_node_id"":""0.0-2.0-2.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je pok.</p><p>Čije je ovo?</p><p>Pok je %none%.</p>"",""image"":""object_1"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":9,""time_elapsed"":12503,""internal_node_id"":""0.0-2.0-2.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je meve.</p><p>Čije je ovo?</p><p>Meve je %none%.</p>"",""image"":""object_4"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":10,""time_elapsed"":12930,""internal_node_id"":""0.0-2.0-2.0-0.3""},{""rt"":1429.0349999209866,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/dative.png\"" width=\""600\""></img><br><p>Ovo su moje životinje. Ovo je moja lopta. Životinje hoće moju loptu.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":11,""time_elapsed"":14361,""internal_node_id"":""0.0-2.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>konj hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %konju%.</p>"",""image"":""horse"",""correct_answer"":""konju"",""trial_type"":""cloze"",""trial_index"":12,""time_elapsed"":16443,""internal_node_id"":""0.0-2.0-1.1-0.4""},{""answers"":[""""],""sentence"":""<p>Ovo je moje pače.</p><p>pače hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %pačetu%.</p>"",""image"":""duckling"",""correct_answer"":""pačetu"",""trial_type"":""cloze"",""trial_index"":13,""time_elapsed"":17016,""internal_node_id"":""0.0-2.0-1.1-0.5""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>mačka hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %mački%.</p>"",""image"":""cat"",""correct_answer"":""mački"",""trial_type"":""cloze"",""trial_index"":14,""time_elapsed"":17634,""internal_node_id"":""0.0-2.0-1.1-0.6""},{""answers"":[""""],""sentence"":""<p>Ovo je moje klune.</p><p>Klune hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_10"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":15,""time_elapsed"":17977,""internal_node_id"":""0.0-2.0-2.1-0.4""},{""answers"":[""""],""sentence"":""<p>Ovo je moje guno.</p><p>Guno hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_9"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":16,""time_elapsed"":18470,""internal_node_id"":""0.0-2.0-2.1-0.5""},{""answers"":[""""],""sentence"":""<p>Ovo je moja vruda.</p><p>Vruda hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_8"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":17,""time_elapsed"":18923,""internal_node_id"":""0.0-2.0-2.1-0.6""},{""answers"":[""""],""sentence"":""<p>Ovo je moj djat.</p><p>Djat hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_7"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":18,""time_elapsed"":19400,""internal_node_id"":""0.0-2.0-2.1-0.7""},{""rt"":458.7199999950826,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/genitive.png\"" width=\""600\""></img><br><p>Ovo su moje životinje. One imaju lopte. Ja hoću loptu.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":19,""time_elapsed"":19862,""internal_node_id"":""0.0-2.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je moje pače.</p><p>Pače ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %pačeta%.</p>"",""image"":""duckling_ball"",""correct_answer"":""pačeta"",""trial_type"":""cloze"",""trial_index"":20,""time_elapsed"":20653,""internal_node_id"":""0.0-2.0-1.2-0.7""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>Konj ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %konja%.</p>"",""image"":""horse_ball"",""correct_answer"":""konja"",""trial_type"":""cloze"",""trial_index"":21,""time_elapsed"":21181,""internal_node_id"":""0.0-2.0-1.2-0.8""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>Mačka ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %mačke%.</p>"",""image"":""cat_ball"",""correct_answer"":""mačke"",""trial_type"":""cloze"",""trial_index"":22,""time_elapsed"":21848,""internal_node_id"":""0.0-2.0-1.2-0.9""},{""answers"":[""""],""sentence"":""<p>Ovo je moj kust.</p><p>Kust ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_3"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":23,""time_elapsed"":22451,""internal_node_id"":""0.0-2.0-2.2-0.8""},{""answers"":[""""],""sentence"":""<p>Ovo je moje slume.</p><p>Slume ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_6"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":24,""time_elapsed"":22970,""internal_node_id"":""0.0-2.0-2.2-0.9""},{""answers"":[""""],""sentence"":""<p>Ovo je moje tero.</p><p>Tero ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_5"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":25,""time_elapsed"":23445,""internal_node_id"":""0.0-2.0-2.2-0.10""},{""answers"":[""""],""sentence"":""<p>Ovo je moja grasa.</p><p>Grasa ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_4"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":26,""time_elapsed"":23958,""internal_node_id"":""0.0-2.0-2.2-0.11""},{""rt"":570.1050000498071,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/accusative.png\"" width=\""600\""></img><br><p>Ovo su moje životinj. Ovo je teta. Teta mnogo voli životinje.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":27,""time_elapsed"":24530,""internal_node_id"":""0.0-2.0-0.3""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %mačku%.</p>"",""image"":""cat"",""correct_answer"":""mačku"",""trial_type"":""cloze"",""trial_index"":28,""time_elapsed"":25283,""internal_node_id"":""0.0-2.0-1.3-0.10""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %konja%.</p>"",""image"":""horse"",""correct_answer"":""konja"",""trial_type"":""cloze"",""trial_index"":29,""time_elapsed"":25901,""internal_node_id"":""0.0-2.0-1.3-0.11""},{""answers"":[""""],""sentence"":""<p>Ovo je moj strum.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %none%.</p>"",""image"":""monster_1"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":30,""time_elapsed"":26443,""internal_node_id"":""0.0-2.0-2.3-0.12""},{""answers"":[""""],""sentence"":""<p>Ovo je moja neska.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %none%.</p>"",""image"":""monster_2"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":31,""time_elapsed"":27007,""internal_node_id"":""0.0-2.0-2.3-0.13""},{""rt"":2154.035000014119,""responses"":""{\""Q0\"":\""\"",\""Q1\"":\""\"",\""Q2\"":\""\"",\""Q3\"":\""\"",\""Q4\"":\""\"",\""Q5\"":\""\"",\""Q6\"":\""\""}"",""trial_type"":""survey-text"",""trial_index"":32,""time_elapsed"":29164,""internal_node_id"":""0.0-3.0""}]",Katie,Prolific
3608,9psvhnmm30c5,16,0,2020-12-10T13:08:13.188Z,1,0,,,,,,,"[{""rt"":3409.825000097044,""url"":""consent_form.html"",""trial_type"":""external-html"",""trial_index"":0,""time_elapsed"":3442,""internal_node_id"":""0.0-0.0""},{""view_history"":""[{\""page_index\"":0,\""viewing_time\"":1296.295000007376},{\""page_index\"":1,\""viewing_time\"":979.590000002645}]"",""rt"":2276.339999982156,""trial_type"":""instructions"",""trial_index"":1,""time_elapsed"":5722,""internal_node_id"":""0.0-1.0""},{""rt"":848.8999999826774,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/gender.png\"" width=\""600\""></img><br><p>Ovo su moje stvari.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":2,""time_elapsed"":6573,""internal_node_id"":""0.0-2.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je jaje.</p><p>Čije je ovo?</p><p>Jaje je %moje%.</p>"",""image"":""egg"",""correct_answer"":""moje"",""trial_type"":""cloze"",""trial_index"":3,""time_elapsed"":7480,""internal_node_id"":""0.0-2.0-1.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je drvo.</p><p>Čije je ovo?</p><p>Drvo je %moje%.</p>"",""image"":""tree"",""correct_answer"":""moje"",""trial_type"":""cloze"",""trial_index"":4,""time_elapsed"":8116,""internal_node_id"":""0.0-2.0-1.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je sok.</p><p>Čije je ovo?</p><p>Sok je %moj%.</p>"",""image"":""juice"",""correct_answer"":""moj"",""trial_type"":""cloze"",""trial_index"":5,""time_elapsed"":8630,""internal_node_id"":""0.0-2.0-1.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je kuća.</p><p>Čije je ovo?</p><p>Kuća je %moja%.</p>"",""image"":""house"",""correct_answer"":""moja"",""trial_type"":""cloze"",""trial_index"":6,""time_elapsed"":10155,""internal_node_id"":""0.0-2.0-1.0-0.3""},{""answers"":[""""],""sentence"":""<p>Ovo je pok.</p><p>Čije je ovo?</p><p>Pok je %none%.</p>"",""image"":""object_1"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":7,""time_elapsed"":12733,""internal_node_id"":""0.0-2.0-2.0-0.0""},{""answers"":[""""],""sentence"":""<p>Ovo je meve.</p><p>Čije je ovo?</p><p>Meve je %none%.</p>"",""image"":""object_4"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":8,""time_elapsed"":13337,""internal_node_id"":""0.0-2.0-2.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je sigo.</p><p>Čije je ovo?</p><p>Sigo je %none%.</p>"",""image"":""object_3"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":9,""time_elapsed"":13796,""internal_node_id"":""0.0-2.0-2.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je kiža.</p><p>Čije je ovo?</p><p>Kiža je %none%.</p>"",""image"":""object_2"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":10,""time_elapsed"":14275,""internal_node_id"":""0.0-2.0-2.0-0.3""},{""rt"":1048.8199999090284,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/genitive.png\"" width=\""600\""></img><br><p>Ovo su moje životinje. One imaju lopte. Ja hoću loptu.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":11,""time_elapsed"":15326,""internal_node_id"":""0.0-2.0-0.1""},{""answers"":[""""],""sentence"":""<p>Ovo je moje pače.</p><p>Pače ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %pačeta%.</p>"",""image"":""duckling_ball"",""correct_answer"":""pačeta"",""trial_type"":""cloze"",""trial_index"":12,""time_elapsed"":15996,""internal_node_id"":""0.0-2.0-1.1-0.4""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>Mačka ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %mačke%.</p>"",""image"":""cat_ball"",""correct_answer"":""mačke"",""trial_type"":""cloze"",""trial_index"":13,""time_elapsed"":16540,""internal_node_id"":""0.0-2.0-1.1-0.5""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>Konj ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %konja%.</p>"",""image"":""horse_ball"",""correct_answer"":""konja"",""trial_type"":""cloze"",""trial_index"":14,""time_elapsed"":16954,""internal_node_id"":""0.0-2.0-1.1-0.6""},{""answers"":[""""],""sentence"":""<p>Ovo je moje tero.</p><p>Tero ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_5"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":15,""time_elapsed"":17471,""internal_node_id"":""0.0-2.0-2.1-0.4""},{""answers"":[""""],""sentence"":""<p>Ovo je moja grasa.</p><p>Grasa ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_4"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":16,""time_elapsed"":18031,""internal_node_id"":""0.0-2.0-2.1-0.5""},{""answers"":[""""],""sentence"":""<p>Ovo je moje slume.</p><p>Slume ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_6"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":17,""time_elapsed"":18532,""internal_node_id"":""0.0-2.0-2.1-0.6""},{""answers"":[""""],""sentence"":""<p>Ovo je moj kust.</p><p>Kust ima loptu.</p><p>Ja hoću loptu.</p><p>Od koje životinje ću uzeti loptu?</p><p>Ja ću uzeti loptu od %none%.</p>"",""image"":""monster_3"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":18,""time_elapsed"":19212,""internal_node_id"":""0.0-2.0-2.1-0.7""},{""rt"":555.1449999911711,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/dative.png\"" width=\""600\""></img><br><p>Ovo su moje životinje. Ovo je moja lopta. Životinje hoće moju loptu.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":19,""time_elapsed"":19769,""internal_node_id"":""0.0-2.0-0.2""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>konj hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %konju%.</p>"",""image"":""horse"",""correct_answer"":""konju"",""trial_type"":""cloze"",""trial_index"":20,""time_elapsed"":20279,""internal_node_id"":""0.0-2.0-1.2-0.7""},{""answers"":[""""],""sentence"":""<p>Ovo je moje pače.</p><p>pače hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %pačetu%.</p>"",""image"":""duckling"",""correct_answer"":""pačetu"",""trial_type"":""cloze"",""trial_index"":21,""time_elapsed"":20905,""internal_node_id"":""0.0-2.0-1.2-0.8""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>mačka hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %mački%.</p>"",""image"":""cat"",""correct_answer"":""mački"",""trial_type"":""cloze"",""trial_index"":22,""time_elapsed"":21608,""internal_node_id"":""0.0-2.0-1.2-0.9""},{""answers"":[""""],""sentence"":""<p>Ovo je moje klune.</p><p>Klune hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_10"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":23,""time_elapsed"":22269,""internal_node_id"":""0.0-2.0-2.2-0.8""},{""answers"":[""""],""sentence"":""<p>Ovo je moja vruda.</p><p>Vruda hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_8"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":24,""time_elapsed"":22900,""internal_node_id"":""0.0-2.0-2.2-0.9""},{""answers"":[""""],""sentence"":""<p>Ovo je moje guno.</p><p>Guno hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_9"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":25,""time_elapsed"":23553,""internal_node_id"":""0.0-2.0-2.2-0.10""},{""answers"":[""""],""sentence"":""<p>Ovo je moj djat.</p><p>Djat hoće moju loptu. </p><p>Ja hoću loptu.</p><p>Kojoj životinji ću dati loptu?</p><p>Ja ću dati loptu %none%.</p>"",""image"":""monster_7"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":26,""time_elapsed"":24219,""internal_node_id"":""0.0-2.0-2.2-0.11""},{""rt"":473.4650000464171,""stimulus"":""<center><br><img src=\""https://nyc3.digitaloceanspaces.com/stims.childlanglab/exp16-stefan/images/accusative.png\"" width=\""600\""></img><br><p>Ovo su moje životinj. Ovo je teta. Teta mnogo voli životinje.</p><br></center>"",""button_pressed"":""0"",""trial_type"":""html-button-response"",""trial_index"":27,""time_elapsed"":24694,""internal_node_id"":""0.0-2.0-0.3""},{""answers"":[""""],""sentence"":""<p>Ovo je moj konj.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %konja%.</p>"",""image"":""horse"",""correct_answer"":""konja"",""trial_type"":""cloze"",""trial_index"":28,""time_elapsed"":25525,""internal_node_id"":""0.0-2.0-1.3-0.10""},{""answers"":[""""],""sentence"":""<p>Ovo je moja mačka.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %mačku%.</p>"",""image"":""cat"",""correct_answer"":""mačku"",""trial_type"":""cloze"",""trial_index"":29,""time_elapsed"":27382,""internal_node_id"":""0.0-2.0-1.3-0.11""},{""answers"":[""""],""sentence"":""<p>Ovo je moja neska.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %none%.</p>"",""image"":""monster_2"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":30,""time_elapsed"":27991,""internal_node_id"":""0.0-2.0-2.3-0.12""},{""answers"":[""""],""sentence"":""<p>Ovo je moj strum.</p><p>Teta hoće ovu životinju.</p><p>Koju životinju hoće teta?</p><p>Teta hoće %none%.</p>"",""image"":""monster_1"",""correct_answer"":""none"",""trial_type"":""cloze"",""trial_index"":31,""time_elapsed"":28524,""internal_node_id"":""0.0-2.0-2.3-0.13""},{""rt"":2602.705000084825,""responses"":""{\""Q0\"":\""\"",\""Q1\"":\""\"",\""Q2\"":\""\"",\""Q3\"":\""\"",\""Q4\"":\""\"",\""Q5\"":\""\"",\""Q6\"":\""\""}"",""trial_type"":""survey-text"",""trial_index"":32,""time_elapsed"":31130,""internal_node_id"":""0.0-3.0""}]",Katie,Prolific
